# time(ps) Nwater Force (pN) Pressure Dif (atm) 
205 173 6011.144499999999 12952.462839537251
206 170 5906.905 12727.853657348745
207 163 5663.679499999999 12203.765565575559
208 164 5698.4259999999995 12278.63529297173
209 169 5872.1585 12652.983929952574
210 168 5837.411999999999 12578.114202556406
211 163 5663.679499999999 12203.765565575559
212 163 5663.679499999999 12203.765565575559
213 167 5802.665499999999 12503.244475160236
214 169 5872.1585 12652.983929952574
215 169 5872.1585 12652.983929952574
216 172 5976.397999999999 12877.593112141081
217 168 5837.411999999999 12578.114202556406
218 170 5906.905 12727.853657348745
219 168 5837.411999999999 12578.114202556406
220 163 5663.679499999999 12203.765565575559
221 164 5698.4259999999995 12278.63529297173
222 165 5733.1725 12353.505020367898
223 164 5698.4259999999995 12278.63529297173
224 166 5767.919 12428.374747764068
225 172 5976.397999999999 12877.593112141081
226 167 5802.665499999999 12503.244475160236
227 171 5941.6515 12802.723384744913
228 169 5872.1585 12652.983929952574
229 173 6011.144499999999 12952.462839537251
230 164 5698.4259999999995 12278.63529297173
231 170 5906.905 12727.853657348745
232 167 5802.665499999999 12503.244475160236
233 165 5733.1725 12353.505020367898
234 164 5698.4259999999995 12278.63529297173
235 166 5767.919 12428.374747764068
236 165 5733.1725 12353.505020367898
237 172 5976.397999999999 12877.593112141081
238 165 5733.1725 12353.505020367898
239 165 5733.1725 12353.505020367898
240 172 5976.397999999999 12877.593112141081
241 171 5941.6515 12802.723384744913
242 166 5767.919 12428.374747764068
243 165 5733.1725 12353.505020367898
244 165 5733.1725 12353.505020367898
245 163 5663.679499999999 12203.765565575559
246 167 5802.665499999999 12503.244475160236
247 168 5837.411999999999 12578.114202556406
248 168 5837.411999999999 12578.114202556406
249 167 5802.665499999999 12503.244475160236
250 161 5594.1865 12054.026110783223
251 170 5906.905 12727.853657348745
252 171 5941.6515 12802.723384744913
253 169 5872.1585 12652.983929952574
254 169 5872.1585 12652.983929952574
255 175 6080.6375 13102.20229432959
256 179 6219.6235 13401.681203914266
257 168 5837.411999999999 12578.114202556406
258 177 6150.130499999999 13251.941749121926
259 172 5976.397999999999 12877.593112141081
260 172 5976.397999999999 12877.593112141081
261 165 5733.1725 12353.505020367898
262 168 5837.411999999999 12578.114202556406
263 167 5802.665499999999 12503.244475160236
264 169 5872.1585 12652.983929952574
265 173 6011.144499999999 12952.462839537251
266 171 5941.6515 12802.723384744913
267 172 5976.397999999999 12877.593112141081
268 170 5906.905 12727.853657348745
269 168 5837.411999999999 12578.114202556406
270 168 5837.411999999999 12578.114202556406
271 171 5941.6515 12802.723384744913
272 177 6150.130499999999 13251.941749121926
273 172 5976.397999999999 12877.593112141081
274 172 5976.397999999999 12877.593112141081
275 164 5698.4259999999995 12278.63529297173
276 161 5594.1865 12054.026110783223
277 163 5663.679499999999 12203.765565575559
278 173 6011.144499999999 12952.462839537251
279 166 5767.919 12428.374747764068
280 164 5698.4259999999995 12278.63529297173
281 168 5837.411999999999 12578.114202556406
282 162 5628.933 12128.895838179393
283 169 5872.1585 12652.983929952574
284 167 5802.665499999999 12503.244475160236
285 169 5872.1585 12652.983929952574
286 170 5906.905 12727.853657348745
287 163 5663.679499999999 12203.765565575559
288 169 5872.1585 12652.983929952574
289 172 5976.397999999999 12877.593112141081
290 170 5906.905 12727.853657348745
291 167 5802.665499999999 12503.244475160236
292 170 5906.905 12727.853657348745
293 168 5837.411999999999 12578.114202556406
294 169 5872.1585 12652.983929952574
295 175 6080.6375 13102.20229432959
296 168 5837.411999999999 12578.114202556406
297 172 5976.397999999999 12877.593112141081
298 169 5872.1585 12652.983929952574
299 176 6115.384 13177.07202172576
300 171 5941.6515 12802.723384744913
301 176 6115.384 13177.07202172576
302 170 5906.905 12727.853657348745
303 171 5941.6515 12802.723384744913
304 172 5976.397999999999 12877.593112141081
305 164 5698.4259999999995 12278.63529297173
306 169 5872.1585 12652.983929952574
307 164 5698.4259999999995 12278.63529297173
308 167 5802.665499999999 12503.244475160236
309 173 6011.144499999999 12952.462839537251
310 169 5872.1585 12652.983929952574
311 173 6011.144499999999 12952.462839537251
312 175 6080.6375 13102.20229432959
313 167 5802.665499999999 12503.244475160236
314 170 5906.905 12727.853657348745
315 171 5941.6515 12802.723384744913
316 169 5872.1585 12652.983929952574
317 168 5837.411999999999 12578.114202556406
318 171 5941.6515 12802.723384744913
319 170 5906.905 12727.853657348745
320 165 5733.1725 12353.505020367898
321 170 5906.905 12727.853657348745
322 175 6080.6375 13102.20229432959
323 167 5802.665499999999 12503.244475160236
324 166 5767.919 12428.374747764068
325 170 5906.905 12727.853657348745
326 171 5941.6515 12802.723384744913
327 171 5941.6515 12802.723384744913
328 163 5663.679499999999 12203.765565575559
329 172 5976.397999999999 12877.593112141081
330 172 5976.397999999999 12877.593112141081
331 169 5872.1585 12652.983929952574
332 176 6115.384 13177.07202172576
333 171 5941.6515 12802.723384744913
334 170 5906.905 12727.853657348745
335 169 5872.1585 12652.983929952574
336 165 5733.1725 12353.505020367898
337 171 5941.6515 12802.723384744913
338 166 5767.919 12428.374747764068
339 165 5733.1725 12353.505020367898
340 171 5941.6515 12802.723384744913
341 172 5976.397999999999 12877.593112141081
342 170 5906.905 12727.853657348745
343 165 5733.1725 12353.505020367898
344 167 5802.665499999999 12503.244475160236
345 165 5733.1725 12353.505020367898
346 169 5872.1585 12652.983929952574
347 170 5906.905 12727.853657348745
348 173 6011.144499999999 12952.462839537251
349 170 5906.905 12727.853657348745
350 168 5837.411999999999 12578.114202556406
